datetime,sentiment,close
2025-07-30 22:56:51+00:00,0.0,6443.0
2025-07-30 23:00:44+00:00,0.0,6444.0
2025-07-30 23:07:47+00:00,0.0,6444.0
2025-07-30 23:07:55+00:00,-0.1,6444.0
2025-07-30 23:08:00+00:00,0.0,6444.0
2025-07-30 23:18:41+00:00,0.43333333333333335,6444.0
2025-07-30 23:27:42+00:00,0.0,6444.0
2025-07-30 23:27:42+00:00,0.0,6444.0
2025-07-30 23:36:33+00:00,0.12878787878787878,6442.5
2025-07-30 23:38:11+00:00,0.43333333333333335,6442.5
2025-07-30 23:40:30+00:00,0.0,6442.5
2025-07-30 23:40:41+00:00,0.0,6442.5
2025-07-30 23:45:24+00:00,0.0,6442.5
2025-07-30 23:45:24+00:00,0.0,6442.5
2025-07-30 23:46:00+00:00,0.17500000000000002,6442.5
2025-07-30 23:47:35+00:00,0.0,6442.5
2025-07-31 00:04:00+00:00,-0.2,6444.0
2025-07-31 00:05:41+00:00,0.0,6444.0
2025-07-31 00:07:57+00:00,0.1,6444.0
2025-07-31 00:08:47+00:00,0.0,6444.0
2025-07-31 00:14:00+00:00,0.28,6444.0
2025-07-31 00:15:48+00:00,0.2,6444.0
2025-07-31 00:16:05+00:00,0.0,6444.0
2025-07-31 00:17:33+00:00,0.0,6444.0
2025-07-31 00:18:01+00:00,0.0,6444.0
2025-07-31 00:26:00+00:00,0.0,6444.0
2025-07-31 00:26:00+00:00,0.375,6444.0
2025-07-31 00:26:00+00:00,0.0,6444.0
2025-07-31 00:28:04+00:00,0.0,6444.0
2025-07-31 00:28:11+00:00,0.0,6444.0
2025-07-31 00:28:52+00:00,0.5,6444.0
2025-07-31 00:45:59+00:00,-0.05,6447.5
2025-07-31 00:46:05+00:00,0.0,6447.5
2025-07-31 00:47:09+00:00,0.0,6447.5
2025-07-31 00:47:48+00:00,0.28,6447.5
2025-07-31 00:49:53+00:00,0.0,6447.5
2025-07-31 00:51:17+00:00,-0.20833333333333331,6447.5
2025-07-31 00:56:52+00:00,0.0,6447.5
2025-07-31 00:57:54+00:00,0.24999999999999997,6447.5
2025-07-31 00:58:53+00:00,0.0,6447.5
2025-07-31 00:58:56+00:00,0.0,6447.5
2025-07-31 00:59:34+00:00,0.1,6447.5
2025-07-31 01:04:37+00:00,0.6,6449.5
2025-07-31 01:10:00+00:00,-0.15,6449.5
2025-07-31 01:13:56+00:00,0.06818181818181818,6449.5
2025-07-31 01:17:11+00:00,0.1,6449.5
2025-07-31 01:18:37+00:00,0.0,6449.5
2025-07-31 01:20:20+00:00,0.0,6449.5
2025-07-31 01:33:00+00:00,0.0,6449.75
2025-07-31 01:36:45+00:00,0.0,6449.75
2025-07-31 01:40:22+00:00,0.0,6449.75
2025-07-31 01:44:07+00:00,0.0,6449.75
2025-07-31 01:55:48+00:00,0.0,6449.75
2025-07-31 01:57:54+00:00,0.0,6449.75
2025-07-31 01:58:50+00:00,0.0,6449.75
2025-07-31 01:59:40+00:00,0.16,6449.75
2025-07-31 02:00:00+00:00,0.3166666666666667,6451.5
2025-07-31 02:00:45+00:00,0.0,6451.5
2025-07-31 02:01:26+00:00,-0.3125,6451.5
2025-07-31 02:04:57+00:00,-0.04090909090909091,6451.5
2025-07-31 02:05:22+00:00,0.0,6451.5
2025-07-31 02:07:43+00:00,-0.125,6451.5
2025-07-31 02:27:39+00:00,0.0,6451.5
2025-07-31 02:29:26+00:00,0.0,6451.5
2025-07-31 02:29:51+00:00,0.24999999999999997,6451.5
2025-07-31 02:35:00+00:00,0.0,6453.75
2025-07-31 02:40:05+00:00,0.7,6453.75
2025-07-31 02:41:19+00:00,0.0,6453.75
2025-07-31 02:48:34+00:00,0.0,6453.75
2025-07-31 03:00:52+00:00,0.25816761363636365,6452.5
2025-07-31 03:02:53+00:00,0.0,6452.5
2025-07-31 03:04:54+00:00,0.6,6452.5
2025-07-31 03:05:04+00:00,0.0,6452.5
2025-07-31 03:07:50+00:00,0.0,6452.5
2025-07-31 03:09:30+00:00,0.0,6452.5
2025-07-31 03:13:00+00:00,0.0,6452.5
2025-07-31 03:27:25+00:00,0.0,6452.5
2025-07-31 03:28:02+00:00,0.0,6452.5
2025-07-31 03:30:00+00:00,0.21428571428571427,6455.5
2025-07-31 03:30:42+00:00,0.0,6455.5
2025-07-31 03:31:30+00:00,0.0,6455.5
2025-07-31 03:32:16+00:00,-0.15555555555555556,6455.5
2025-07-31 03:32:43+00:00,0.0,6455.5
2025-07-31 03:35:28+00:00,0.0,6455.5
2025-07-31 03:36:16+00:00,0.0,6455.5
2025-07-31 03:45:37+00:00,0.0,6455.5
2025-07-31 03:47:51+00:00,0.0,6455.5
2025-07-31 03:50:05+00:00,0.0,6455.5
2025-07-31 03:53:28+00:00,0.13636363636363635,6455.5
2025-07-31 03:53:49+00:00,0.0,6455.5
2025-07-31 03:54:03+00:00,0.0,6455.5
2025-07-31 03:59:44+00:00,0.05,6455.5
2025-07-31 04:00:00+00:00,0.375,6454.5
2025-07-31 04:03:00+00:00,0.0,6454.5
2025-07-31 04:04:48+00:00,0.0,6454.5
2025-07-31 04:05:05+00:00,0.21666666666666667,6454.5
2025-07-31 04:05:38+00:00,0.0,6454.5
2025-07-31 04:08:20+00:00,0.0,6454.5
2025-07-31 04:12:00+00:00,0.0,6454.5
2025-07-31 04:13:30+00:00,-0.07306397306397307,6454.5
